trial_number,stim_type,tone,intensity,ITI,prob_hightone_sad,block_length,expectation,gender,ID,stim_paths,response_duration
206,angry,low,low,0.5,0.90625,32,1,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Ang_050_.jpg,1.0
207,sad,high,low,1.5,0.90625,32,1,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Sad_050_.jpg,1.0
208,sad,high,low,0.5,0.90625,32,1,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Sad_050_.jpg,1.0
209,angry,low,high,1,0.90625,32,1,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Ang_075_.jpg,1.0
210,angry,low,high,1.5,0.90625,32,1,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Ang_075_.jpg,1.0
211,sad,high,low,1,0.90625,32,1,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Sad_075_.jpg,1.0
212,angry,low,high,1.5,0.90625,32,1,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Ang_100_.jpg,1.0
213,angry,low,high,1,0.90625,32,1,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Ang_075_.jpg,1.0
214,sad,high,low,0.5,0.90625,32,1,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Sad_050_.jpg,1.0
215,sad,low,high,1.5,0.90625,32,0,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Sad_075_.jpg,1.0
216,angry,low,low,0.5,0.90625,32,1,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Ang_050_.jpg,1.0
217,sad,high,high,1,0.90625,32,1,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Sad_100_.jpg,1.0
218,angry,low,low,0.5,0.90625,32,1,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Ang_050_.jpg,1.0
219,sad,high,high,1.5,0.90625,32,1,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Sad_075_.jpg,1.0
220,angry,low,low,1,0.90625,32,1,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Ang_050_.jpg,1.0
221,angry,low,high,1.5,0.90625,32,1,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Ang_075_.jpg,1.0
222,sad,high,low,1,0.90625,32,1,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Sad_050_.jpg,1.0
223,sad,high,high,0.5,0.90625,32,1,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Sad_075_.jpg,1.0
224,sad,low,low,1.5,0.90625,32,0,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Sad_050_.jpg,1.0
225,angry,low,high,1,0.90625,32,1,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Ang_075_.jpg,1.0
226,angry,low,low,0.5,0.90625,32,1,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Ang_050_.jpg,1.0
227,sad,high,high,1.5,0.90625,32,1,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Sad_075_.jpg,1.0
228,angry,low,low,0.5,0.90625,32,1,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Ang_050_.jpg,1.0
229,sad,high,high,1,0.90625,32,1,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Sad_100_.jpg,1.0
230,angry,low,high,0.5,0.90625,32,1,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Ang_075_.jpg,1.0
231,sad,low,low,1,0.90625,32,0,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Sad_050_.jpg,1.0
232,sad,high,low,0.5,0.90625,32,1,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Sad_050_.jpg,1.0
233,angry,high,high,1.5,0.09375,32,0,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Ang_075_.jpg,1.0
234,sad,low,high,0.5,0.09375,32,0,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Sad_075_.jpg,1.0
235,angry,high,low,1,0.09375,32,0,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Ang_050_.jpg,1.0
236,angry,high,high,0.5,0.09375,32,0,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Ang_075_.jpg,1.0
237,sad,low,low,1.5,0.09375,32,0,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Sad_075_.jpg,1.0
238,angry,high,high,1,0.09375,32,0,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Ang_075_.jpg,1.0
239,sad,low,low,0.5,0.09375,32,0,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Sad_050_.jpg,1.0
240,angry,high,low,1.5,0.09375,32,0,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Ang_050_.jpg,1.0
241,sad,low,high,1,0.09375,32,0,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Sad_100_.jpg,1.0
242,angry,high,low,0.5,0.09375,32,0,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Ang_050_.jpg,1.0
243,sad,low,high,1.5,0.09375,32,0,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Sad_075_.jpg,1.0
244,angry,low,low,1,0.09375,32,1,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Ang_075_.jpg,1.0
245,sad,low,high,1.5,0.09375,32,0,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Sad_075_.jpg,1.0
246,sad,low,high,0.5,0.09375,32,0,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Sad_100_.jpg,1.0
247,angry,high,low,1,0.09375,32,0,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Ang_050_.jpg,1.0
248,sad,low,high,1.5,0.09375,32,0,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Sad_075_.jpg,1.0
249,angry,high,low,0.5,0.09375,32,0,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Ang_050_.jpg,1.0
250,sad,low,low,1.5,0.09375,32,0,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Sad_050_.jpg,1.0
251,angry,low,high,1.5,0.09375,32,1,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Ang_100_.jpg,1.0
252,angry,high,high,1,0.09375,32,0,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Ang_075_.jpg,1.0
253,sad,low,low,0.5,0.09375,32,0,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Sad_050_.jpg,1.0
254,sad,low,low,0.5,0.09375,32,0,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Sad_050_.jpg,1.0
255,angry,high,high,1.5,0.09375,32,0,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Ang_075_.jpg,1.0
256,sad,low,low,1,0.09375,32,0,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Sad_050_.jpg,1.0
257,sad,low,high,0.5,0.09375,32,0,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Sad_075_.jpg,1.0
258,angry,high,low,1.5,0.09375,32,0,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Ang_050_.jpg,1.0
259,sad,low,low,1,0.09375,32,0,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Sad_050_.jpg,1.0
260,angry,high,high,1.5,0.09375,32,0,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Ang_075_.jpg,1.0
261,sad,low,high,1,0.09375,32,0,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Sad_100_.jpg,1.0
262,angry,low,low,0.5,0.09375,32,1,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Ang_075_.jpg,1.0
263,sad,low,low,1,0.09375,32,0,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Sad_075_.jpg,1.0
264,angry,high,high,0.5,0.09375,32,0,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Ang_075_.jpg,1.0
265,sad,high,low,1.5,0.708333333,72,1,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Sad_050_.jpg,1.0
266,angry,low,high,1,0.708333333,72,1,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Ang_100_.jpg,1.0
267,sad,high,low,0.5,0.708333333,72,1,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Sad_050_.jpg,1.0
268,sad,low,high,1,0.708333333,72,0,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Sad_075_.jpg,1.0
269,angry,low,low,0.5,0.708333333,72,1,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Ang_050_.jpg,1.0
270,sad,low,high,1.5,0.708333333,72,0,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Sad_100_.jpg,1.0
271,angry,low,low,1.5,0.708333333,72,1,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Ang_050_.jpg,1.0
272,sad,high,high,0.5,0.708333333,72,1,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Sad_100_.jpg,1.0
273,angry,high,low,1.5,0.708333333,72,0,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Ang_050_.jpg,1.0
274,sad,high,high,0.5,0.708333333,72,1,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Sad_075_.jpg,1.0
275,angry,low,low,1,0.708333333,72,1,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Ang_050_.jpg,1.0
276,sad,high,high,0.5,0.708333333,72,1,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Sad_075_.jpg,1.0
277,angry,low,low,1.5,0.708333333,72,1,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Ang_075_.jpg,1.0
278,angry,high,low,1,0.708333333,72,0,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Ang_050_.jpg,1.0
279,sad,high,high,1.5,0.708333333,72,1,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Sad_075_.jpg,1.0
280,sad,high,low,1,0.708333333,72,1,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Sad_075_.jpg,1.0
281,angry,low,high,0.5,0.708333333,72,1,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Ang_075_.jpg,1.0
282,angry,low,low,1.5,0.708333333,72,1,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Ang_050_.jpg,1.0
283,sad,high,high,0.5,0.708333333,72,1,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Sad_075_.jpg,1.0
284,angry,low,low,1,0.708333333,72,1,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Ang_050_.jpg,1.0
285,angry,high,high,1,0.708333333,72,0,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Ang_075_.jpg,1.0
286,sad,high,low,0.5,0.708333333,72,1,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Sad_050_.jpg,1.0
287,angry,low,high,1.5,0.708333333,72,1,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Ang_100_.jpg,1.0
288,sad,low,low,0.5,0.708333333,72,0,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Sad_050_.jpg,1.0
289,sad,high,high,1.5,0.708333333,72,1,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Sad_100_.jpg,1.0
290,angry,low,low,0.5,0.708333333,72,1,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Ang_050_.jpg,1.0
291,sad,high,low,1,0.708333333,72,1,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Sad_050_.jpg,1.0
292,sad,low,high,0.5,0.708333333,72,0,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Sad_075_.jpg,1.0
293,angry,low,low,1.5,0.708333333,72,1,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Ang_050_.jpg,1.0
294,sad,low,high,1,0.708333333,72,0,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Sad_075_.jpg,1.0
295,angry,low,low,1,0.708333333,72,1,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Ang_075_.jpg,1.0
296,angry,low,high,0.5,0.708333333,72,1,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Ang_075_.jpg,1.0
297,sad,high,low,1.5,0.708333333,72,1,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Sad_050_.jpg,1.0
298,angry,low,high,0.5,0.708333333,72,1,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Ang_075_.jpg,1.0
299,sad,high,high,1,0.708333333,72,1,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Sad_075_.jpg,1.0
300,angry,high,high,0.5,0.708333333,72,0,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Ang_075_.jpg,1.0
301,sad,high,low,1.5,0.708333333,72,1,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Sad_075_.jpg,1.0
302,angry,low,high,1.5,0.708333333,72,1,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Ang_100_.jpg,1.0
303,sad,low,low,1,0.708333333,72,0,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Sad_050_.jpg,1.0
304,sad,high,low,0.5,0.708333333,72,1,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Sad_050_.jpg,1.0
305,angry,low,high,1,0.708333333,72,1,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Ang_075_.jpg,1.0
306,sad,high,low,1.5,0.708333333,72,1,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Sad_050_.jpg,1.0
307,angry,high,high,0.5,0.708333333,72,0,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Ang_075_.jpg,1.0
308,angry,low,low,1.5,0.708333333,72,1,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Ang_050_.jpg,1.0
309,sad,low,high,1.5,0.708333333,72,0,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Sad_075_.jpg,1.0
310,angry,low,low,1,0.708333333,72,1,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Ang_075_.jpg,1.0
311,angry,high,high,1.5,0.708333333,72,0,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Ang_075_.jpg,1.0
312,sad,high,high,1,0.708333333,72,1,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Sad_100_.jpg,1.0
313,angry,low,high,0.5,0.708333333,72,1,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Ang_075_.jpg,1.0
314,sad,low,low,1.5,0.708333333,72,0,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Sad_050_.jpg,1.0
315,sad,high,high,0.5,0.708333333,72,1,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Sad_100_.jpg,1.0
316,angry,low,low,1,0.708333333,72,1,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Ang_050_.jpg,1.0
317,sad,low,low,0.5,0.708333333,72,0,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Sad_050_.jpg,1.0
318,angry,low,high,1.5,0.708333333,72,1,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Ang_075_.jpg,1.0
319,angry,low,low,1,0.708333333,72,1,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Ang_050_.jpg,1.0
320,sad,high,high,1.5,0.708333333,72,1,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Sad_075_.jpg,1.0
321,angry,low,low,0.5,0.708333333,72,1,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Ang_050_.jpg,1.0
322,angry,high,high,1,0.708333333,72,0,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Ang_100_.jpg,1.0
323,sad,high,low,0.5,0.708333333,72,1,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Sad_075_.jpg,1.0
324,sad,low,low,1,0.708333333,72,0,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Sad_050_.jpg,1.0
325,sad,high,low,1,0.708333333,72,1,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Sad_050_.jpg,1.0
326,angry,high,high,0.5,0.708333333,72,0,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Ang_075_.jpg,1.0
327,sad,high,low,1.5,0.708333333,72,1,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Sad_050_.jpg,1.0
328,sad,high,high,1,0.708333333,72,1,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Sad_100_.jpg,1.0
329,angry,low,low,1.5,0.708333333,72,1,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Ang_050_.jpg,1.0
330,angry,high,high,1,0.708333333,72,0,M,M7,/js/tasks/emotional_faces_v2/media/faces/MC07_Ang_075_.jpg,1.0
331,sad,high,high,0.5,0.708333333,72,1,M,M9,/js/tasks/emotional_faces_v2/media/faces/MC09_Sad_075_.jpg,1.0
332,sad,high,low,1,0.708333333,72,1,F,M2,/js/tasks/emotional_faces_v2/media/faces/MC02_Sad_050_.jpg,1.0
333,angry,high,high,1.5,0.708333333,72,0,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Ang_075_.jpg,1.0
334,angry,low,high,1,0.708333333,72,1,F,M4,/js/tasks/emotional_faces_v2/media/faces/MC04_Ang_075_.jpg,1.0
335,sad,low,high,0.5,0.708333333,72,0,F,M5,/js/tasks/emotional_faces_v2/media/faces/MC05_Sad_075_.jpg,1.0
336,angry,low,low,1.5,0.708333333,72,1,M,M8,/js/tasks/emotional_faces_v2/media/faces/MC08_Ang_050_.jpg,1.0
